fecha,banco,compra,venta
2022-07-27,Bancamiga,5.6989,5.7572
2022-07-27,Banco Exterior,5.8945,5.8929
2022-07-27,BBVA Provincial,5.7312,5.7637
2022-07-27,Banesco,5.716,5.7327
2022-07-27,Otras Instituciones,5.7454,5.8886
2022-07-26,Banco Nacional de Credito BNC,5.6962,5.7387
2022-07-26,Bancamiga,5.6983,5.7813
2022-07-26,Banco Mercantil,5.7746,5.9433
2022-07-26,BBVA Provincial,5.7332,5.7481
2022-07-26,Otras Instituciones,5.7802,5.8455
2022-07-25,Banesco,5.6598,5.7773
2022-07-25,Banco Nacional de Credito BNC,5.7188,5.719
2022-07-25,BBVA Provincial,5.7158,5.7321
2022-07-25,Banco Mercantil,5.7253,5.8305
2022-07-25,Bancamiga,5.7261,5.7616
2022-07-25,Otras Instituciones,5.7137,5.7382
2022-07-22,Banco Nacional de Credito BNC,5.6961,5.7281
2022-07-22,Banesco,5.7144,5.7262
2022-07-22,BBVA Provincial,5.7339,5.7744
2022-07-22,Banco Mercantil,5.6776,5.7827
2022-07-22,Banco de Venezuela,5.7186,5.7394
2022-07-22,Otras Instituciones,5.7297,5.7958
2022-07-21,Banco Nacional de Credito BNC,5.7007,5.7322
2022-07-21,Bancamiga,5.719,5.7349
2022-07-21,BBVA Provincial,5.6945,5.7252
2022-07-21,Banesco,5.7335,5.7786
2022-07-21,Banco Mercantil,5.6613,5.7579
2022-07-21,Otras Instituciones,5.7336,5.7731
2022-07-20,Banco Nacional de Credito BNC,5.6768,5.7162
2022-07-20,Banesco,5.7306,5.7789
2022-07-20,BBVA Provincial,5.6941,5.7504
2022-07-20,Banco Mercantil,5.7106,5.8327
2022-07-20,Banco de Venezuela,5.687,5.699
2022-07-20,Otras Instituciones,5.6905,5.7713
2022-07-19,Banco Nacional de Credito BNC,5.6752,5.7096
2022-07-19,Bancamiga,5.6749,5.7201
2022-07-19,BBVA Provincial,5.6799,5.721
2022-07-19,Banesco,5.7131,5.8425
2022-07-19,Banco Exterior,5.7089,5.7285
2022-07-19,Otras Instituciones,5.6398,5.785
2022-07-18,Banesco,5.6423,5.804
2022-07-18,Banco Nacional de Credito BNC,5.664,5.6668
2022-07-18,BanCaribe,5.6261,5.6882
2022-07-18,Bancamiga,5.6581,5.6997
2022-07-18,BBVA Provincial,5.626,5.7488
2022-07-18,Otras Instituciones,5.6925,5.7561
2022-07-15,Banco Nacional de Credito BNC,5.6389,5.6745
2022-07-15,Banesco,5.7114,5.7872
2022-07-15,Banco Mercantil,5.6564,5.7604
2022-07-15,BBVA Provincial,5.6412,5.7073
2022-07-15,Bancamiga,5.6564,5.6976
2022-07-15,Otras Instituciones,5.6954,5.7295
2022-07-14,Banco Nacional de Credito BNC,5.6227,5.6466
2022-07-14,BBVA Provincial,5.5991,5.6926
2022-07-14,Banco de Venezuela,5.6429,5.6841
2022-07-14,Banesco,5.6912,5.7688
2022-07-14,Banco Mercantil,5.6027,5.7034
2022-07-14,Otras Instituciones,5.6558,5.7319
2022-07-13,Banco Nacional de Credito BNC,5.5933,5.6255
2022-07-13,BBVA Provincial,5.5592,5.6502
2022-07-13,Banesco,5.6763,5.7524
2022-07-13,Banco Mercantil,5.6264,5.8504
2022-07-13,Banco de Venezuela,5.5984,5.6765
2022-07-13,Otras Instituciones,5.6254,5.7574
2022-07-12,Banco Nacional de Credito BNC,5.5879,5.6115
2022-07-12,BBVA Provincial,5.5677,5.6889
2022-07-12,Banco Exterior,5.7084,5.7197
2022-07-12,Bancamiga,5.5769,5.6377
2022-07-12,Banplus,5.4945,5.7644
2022-07-12,Otras Instituciones,5.5931,5.6666
2022-07-11,Banesco,5.5532,5.7094
2022-07-11,Banco Nacional de Credito BNC,5.586,5.6091
2022-07-11,BBVA Provincial,5.5238,5.6809
2022-07-11,Bancamiga,5.5862,5.6547
2022-07-11,Banco Mercantil,5.6218,5.7666
2022-07-11,Otras Instituciones,5.59,5.6544
2022-07-08,Banco Nacional de Credito BNC,5.5538,5.5915
2022-07-08,Banesco,5.6042,5.6606
2022-07-08,BBVA Provincial,5.5679,5.6955
2022-07-08,Banplus,5.5946,5.6984
2022-07-08,Otras Instituciones,5.5956,5.6413
2022-07-07,Banco Nacional de Credito BNC,5.5283,5.5662
2022-07-07,BBVA Provincial,5.4951,5.6099
2022-07-07,Banesco,5.5427,5.593
2022-07-07,Bancamiga,5.5884,5.5829
2022-07-07,Banplus,5.4031,5.7469
2022-07-07,Otras Instituciones,5.5749,5.6079
2022-07-06,Banesco,5.4951,5.6597
2022-07-06,Banco Nacional de Credito BNC,5.4484,5.4858
2022-07-06,BBVA Provincial,5.4715,5.6654
2022-07-06,Bancamiga,5.5383,5.6264
2022-07-06,Otras Instituciones,5.5574,5.6596
2022-07-01,Banco Nacional de Credito BNC,5.4688,5.5639
2022-07-01,BBVA Provincial,5.4655,5.6963
2022-07-01,Bancamiga,5.4135,5.47
2022-07-01,Banco Exterior,5.5489,5.5656
2022-07-01,Banco Mercantil,5.5169,5.6421
2022-07-01,Otras Instituciones,5.5302,5.6242
2022-06-30,Bancamiga,5.5284,5.5578
2022-06-30,Banco Exterior,5.5506,5.578
2022-06-30,Banesco,5.4726,5.5069
2022-06-30,Banco Nacional de Credito BNC,5.5176,5.5607
2022-06-30,BBVA Provincial,5.3344,5.4659
2022-06-30,Otras Instituciones,5.5234,5.5927
2022-06-29,Banco Nacional de Credito BNC,5.5022,5.5242
2022-06-29,Bancamiga,5.4842,5.5386
2022-06-29,Banco Exterior,5.5987,5.6057
2022-06-29,BBVA Provincial,5.4344,5.5156
2022-06-29,Banesco,5.4642,5.5076
2022-06-29,Otras Instituciones,5.5008,5.6587
2022-06-28,Bancamiga,5.4798,5.5087
2022-06-28,Banco Exterior,5.5633,5.5244
2022-06-28,Banco Nacional de Credito BNC,5.4196,5.5211
2022-06-28,Banesco,5.4278,5.5005
2022-06-28,Banco Mercantil,5.5091,5.684
2022-06-28,Otras Instituciones,5.4472,5.6382
2022-06-27,Bancamiga,5.4005,5.4572
2022-06-27,Banesco,5.4318,5.5598
2022-06-27,Banco Nacional de Credito BNC,5.4258,5.4459
2022-06-27,BBVA Provincial,5.4628,5.6
2022-06-27,Banco Exterior,5.6351,5.5605
2022-06-27,Otras Instituciones,5.5036,5.5994
2022-06-23,Banco Nacional de Credito BNC,5.4276,5.4824
2022-06-23,Banesco,5.4514,5.5499
2022-06-23,BBVA Provincial,5.454,5.5655
2022-06-23,Banco Exterior,5.5815,5.5956
2022-06-23,Banco Mercantil,5.4368,5.5244
2022-06-23,Otras Instituciones,5.4384,5.5249
2022-06-22,Banco Nacional de Credito BNC,5.4294,5.4717
2022-06-22,Banco Mercantil,5.4755,5.5486
2022-06-22,Bancamiga,5.438,5.5164
2022-06-22,Banplus,5.3544,5.6147
2022-06-22,Banesco,5.4201,5.4739
2022-06-22,Otras Instituciones,5.4917,5.5393
2022-06-21,Banco Nacional de Credito BNC,5.4298,5.4515
2022-06-21,Banesco,5.4058,5.6
2022-06-21,Banco Mercantil,5.4741,5.6834
2022-06-21,BBVA Provincial,5.4326,5.576
2022-06-21,Bancamiga,5.4148,5.5154
2022-06-21,Otras Instituciones,5.422,5.5429
2022-06-17,Banco Nacional de Credito BNC,5.412,5.4424
2022-06-17,BBVA Provincial,5.4301,5.5773
2022-06-17,Banesco,5.5132,5.5924
2022-06-17,Bancamiga,5.4032,5.4745
2022-06-17,Banco de Venezuela,5.3272,5.4889
2022-06-17,Otras Instituciones,5.4212,5.5267
2022-06-16,Bancamiga,5.3652,5.3937
2022-06-16,Banesco,5.4285,5.4681
2022-06-16,BBVA Provincial,5.3811,5.4999
2022-06-16,Banco Mercantil,5.3708,5.4926
2022-06-16,Banco Exterior,5.4228,5.4156
2022-06-16,Otras Instituciones,5.3343,5.455
2022-06-15,Bancamiga,5.328,5.3553
2022-06-15,Banco Nacional de Credito BNC,5.2947,5.3482
2022-06-15,Banco Mercantil,5.4008,5.5007
2022-06-15,BBVA Provincial,5.2966,5.3436
2022-06-15,Banesco,5.3343,5.5456
2022-06-15,Otras Instituciones,5.316,5.4081
2022-06-14,Banco Nacional de Credito BNC,5.2248,5.2979
2022-06-14,Banesco,5.2389,5.3297
2022-06-14,BBVA Provincial,5.3038,5.3677
2022-06-14,Banco Mercantil,5.3319,5.4246
2022-06-14,Bancamiga,5.2871,5.3858
2022-06-14,Otras Instituciones,5.3714,5.4536
2022-06-10,Banesco,5.2471,5.35
2022-06-10,Banco Nacional de Credito BNC,5.2472,5.2694
2022-06-10,BBVA Provincial,5.2599,5.3348
2022-06-10,Bancamiga,5.2599,5.3118
2022-06-10,Banco Exterior,5.418,5.4905
2022-06-10,Otras Instituciones,5.2606,5.3216
2022-06-09,Banco Nacional de Credito BNC,5.1581,5.1884
2022-06-09,Banesco,5.2832,5.3419
2022-06-09,BBVA Provincial,5.1911,5.2806
2022-06-09,Banco Exterior,5.3863,5.5152
2022-06-09,Banco Mercantil,5.1592,5.263
2022-06-09,Otras Instituciones,5.1972,5.2429
2022-06-08,Banco Nacional de Credito BNC,5.1387,5.1744
2022-06-08,Banesco,5.2349,5.3167
2022-06-08,Banco de Venezuela,5.1482,5.1605
2022-06-08,Banco Mercantil,5.1794,5.2889
2022-06-08,BBVA Provincial,5.1195,5.2484
2022-06-08,Otras Instituciones,5.1608,5.2687
2022-06-07,Bancamiga,5.06,5.0883
2022-06-07,Banco Nacional de Credito BNC,5.1415,5.1664
2022-06-07,BBVA Provincial,5.1403,5.2349
2022-06-07,Banplus,5.1033,5.2207
2022-06-07,Banco Mercantil,5.1646,5.2516
2022-06-07,Otras Instituciones,5.1861,5.4672
2022-06-06,Banco Nacional de Credito BNC,5.118,5.1469
2022-06-06,Banesco,5.0795,5.25
2022-06-06,BBVA Provincial,5.0476,5.2122
2022-06-06,Banco Venezolano de Credito,5.1681,5.3494
2022-06-06,Bancamiga,5.1299,5.2012
2022-06-06,Otras Instituciones,5.1905,5.27
2022-06-03,Banco Nacional de Credito BNC,5.0918,5.0853
2022-06-03,BBVA Provincial,5.1421,5.2351
2022-06-03,Bancamiga,5.0248,5.0743
2022-06-03,Banco de Venezuela,5.108,5.1581
2022-06-03,Banesco,5.178,5.2268
2022-06-03,Otras Instituciones,5.2083,5.2482
2022-06-02,Banco Nacional de Credito BNC,5.0451,5.0775
2022-06-02,BBVA Provincial,5.1033,5.1695
2022-06-02,Banesco,5.0497,5.1999
2022-06-02,Banco Mercantil,5.0774,5.1703
2022-06-02,Banco de Venezuela,5.0589,5.1288
2022-06-02,Otras Instituciones,5.0871,5.1885
2022-06-01,Banco Nacional de Credito BNC,5.0351,5.0554
2022-06-01,Banesco,5.0262,5.2089
2022-06-01,BBVA Provincial,5.0514,5.196
2022-06-01,Bancamiga,5.0438,5.0837
2022-06-01,Banplus,4.9627,5.2817
2022-06-01,Otras Instituciones,5.0732,5.1595
2022-05-31,Banco Nacional de Credito BNC,4.9857,5.0404
2022-05-31,Banesco,5.0022,5.137
2022-05-31,Banco Mercantil,5.0605,5.1899
2022-05-31,BBVA Provincial,5.0275,5.0739
2022-05-31,Bancamiga,5.0173,5.0655
2022-05-31,Otras Instituciones,5.1237,5.213
2022-05-27,Banco Nacional de Credito BNC,5.0096,5.0162
2022-05-27,BBVA Provincial,5.1092,5.1809
2022-05-27,Banesco,4.9991,5.1731
2022-05-27,Banco de Venezuela,5.0151,5.0324
2022-05-27,Bancamiga,4.9966,5.0493
2022-05-27,Otras Instituciones,5.0588,5.1834
2022-05-26,Banco Nacional de Credito BNC,4.9923,4.9787
2022-05-26,BBVA Provincial,5.058,5.1542
2022-05-26,Banesco,4.9951,5.0536
2022-05-26,Banco Mercantil,5.0211,5.1579
2022-05-26,Bancamiga,4.9682,5.0571
2022-05-26,Otras Instituciones,5.0361,5.0205
2022-05-25,Banco Mercantil,4.9809,5.1958
2022-05-25,Bancamiga,4.9611,4.9774
2022-05-25,Banco Nacional de Credito BNC,4.8941,4.9627
2022-05-25,BBVA Provincial,4.9573,4.9652
2022-05-25,Banesco,4.9415,4.9583
2022-05-25,Otras Instituciones,4.9901,5.036
2022-05-24,Banco Nacional de Credito BNC,4.9312,4.955
2022-05-24,Bancamiga,4.9178,4.954
2022-05-24,Banesco,4.9048,4.9329
2022-05-24,Banco Exterior,5.0283,4.95
2022-05-24,BBVA Provincial,4.96,5.1307
2022-05-24,Otras Instituciones,4.9246,5.0841
2022-05-23,Banesco,4.8663,4.8763
2022-05-23,Banco Nacional de Credito BNC,4.9028,4.826
2022-05-23,Banco Exterior,4.9891,5.0348
2022-05-23,BBVA Provincial,4.9101,5.152
2022-05-23,Bancamiga,4.8995,4.967
2022-05-23,Otras Instituciones,4.9747,5.0398
2022-05-20,BBVA Provincial,4.9792,5.1585
2022-05-20,Banco Nacional de Credito BNC,4.7718,4.8622
2022-05-20,Banesco,4.8506,4.9721
2022-05-20,Banco Mercantil,4.9176,5.0454
2022-05-20,Banco de Venezuela,4.8308,4.8374
2022-05-20,Otras Instituciones,4.9078,4.9572
2022-05-19,Banesco,4.7983,4.946
2022-05-19,Banco Nacional de Credito BNC,4.8295,4.8685
2022-05-19,Banco de Venezuela,4.8121,4.8105
2022-05-19,Banco Mercantil,4.8737,4.9909
2022-05-19,Bancamiga,4.7981,4.8748
2022-05-19,Otras Instituciones,4.9221,4.9936
2022-05-18,Banesco,4.771,4.8699
2022-05-18,Banco Nacional de Credito BNC,4.8121,4.8525
2022-05-18,Banco Exterior,4.803,4.8079
2022-05-18,Bancamiga,4.7713,4.832
2022-05-18,Otras Instituciones,4.7971,5.0104
2022-05-17,Bancamiga,4.7687,4.8161
2022-05-17,Banco Nacional de Credito BNC,4.7637,4.7977
2022-05-17,BBVA Provincial,4.7157,4.8796
2022-05-17,Banco Exterior,4.8315,4.7671
2022-05-17,Banesco,4.7509,5.1755
2022-05-17,Otras Instituciones,4.8007,4.8862
2022-05-16,Banco Nacional de Credito BNC,4.7012,4.7478
2022-05-16,Banco Mercantil,4.8238,5.0822
2022-05-16,Banesco,4.6986,4.7448
2022-05-16,Bancamiga,4.7247,4.8039
2022-05-16,Banco Exterior,5.0655,4.7582
2022-05-16,Otras Instituciones,4.7419,4.7641
2022-05-13,Banco Nacional de Credito BNC,4.684,4.7385
2022-05-13,BBVA Provincial,4.777,4.8304
2022-05-13,Banco Exterior,5.0218,4.8255
2022-05-13,Banesco,4.6711,4.7463
2022-05-13,Otras Instituciones,4.708,4.8416
2022-05-12,Banco Mercantil,4.6512,4.7577
2022-05-12,BBVA Provincial,4.6855,4.9232
2022-05-12,Bancamiga,4.6336,4.6982
2022-05-12,Banco Nacional de Credito BNC,4.6149,4.6624
2022-05-12,Banesco,4.64,4.7738
2022-05-12,Otras Instituciones,4.716,4.7033
2022-05-11,Banco de Venezuela,4.5842,4.5832
2022-05-11,Banesco,4.6318,4.6833
2022-05-11,Bancamiga,4.5204,4.6378
2022-05-11,Banco Nacional de Credito BNC,4.5928,4.6257
2022-05-11,Banco Exterior,4.644,4.7046
2022-05-11,Otras Instituciones,4.5938,4.7583
2022-05-10,Bancamiga,4.5757,4.6139
2022-05-10,Banco Nacional de Credito BNC,4.5659,4.5762
2022-05-10,Banco de Venezuela,4.5727,4.5763
2022-05-10,Banesco,4.5735,4.8644
2022-05-10,Banco Exterior,4.6536,4.6317
2022-05-10,Otras Instituciones,4.584,4.7559
2022-05-09,Bancamiga,4.5582,4.5876
2022-05-09,Banesco,4.5594,4.7031
2022-05-09,Banco Nacional de Credito BNC,4.566,4.5775
2022-05-09,BanCaribe,4.5777,4.5861
2022-05-09,Banco Mercantil,4.5239,4.5763
2022-05-09,Otras Instituciones,4.6037,4.6251
2022-05-06,Banco Nacional de Credito BNC,4.5391,4.5451
2022-05-06,Bancamiga,4.5331,4.5775
2022-05-06,Banco de Venezuela,4.5477,4.5396
2022-05-06,Banplus,4.5218,4.6093
2022-05-06,Banco Mercantil,4.599,4.62
2022-05-06,Otras Instituciones,4.6226,4.6704
2022-05-05,Banco Nacional de Credito BNC,4.5343,4.549
2022-05-05,BBVA Provincial,4.5104,4.6478
2022-05-05,Bancamiga,4.5335,4.5579
2022-05-05,Banco de Venezuela,4.5359,4.4965
2022-05-05,Banesco,4.6412,4.7016
2022-05-05,Otras Instituciones,4.5638,4.5745
2022-05-04,Banco Nacional de Credito BNC,4.5255,4.5306
2022-05-04,Bancamiga,4.5293,4.5595
2022-05-04,Banesco,4.5844,4.6797
2022-05-04,BBVA Provincial,4.5218,4.6641
2022-05-04,Otras Instituciones,4.5399,4.6126
2022-05-03,Banco Nacional de Credito BNC,4.4991,4.5035
2022-05-03,Banesco,4.5071,4.5629
2022-05-03,BBVA Provincial,4.5041,4.6258
2022-05-03,Banco de Venezuela,4.489,4.4965
2022-05-03,Banplus,4.4693,4.6167
2022-05-03,Otras Instituciones,4.5288,4.5355
2022-05-02,Banco Exterior,4.5086,4.5142
2022-05-02,Banco Nacional de Credito BNC,4.4681,4.4956
2022-05-02,Banesco,4.5066,4.5865
2022-05-02,Bancamiga,4.4748,4.5221
2022-05-02,BBVA Provincial,4.4885,4.507
2022-05-02,Otras Instituciones,4.4775,4.5291
2022-04-29,Banco Nacional de Credito BNC,4.4824,4.4828
2022-04-29,Banco de Venezuela,4.4669,4.48
2022-04-29,Bancamiga,4.4652,4.522
2022-04-29,BBVA Provincial,4.4858,4.5566
2022-04-29,Banesco,4.4869,4.5922
2022-04-29,Otras Instituciones,4.5413,4.5371
2022-04-28,Banco Nacional de Credito BNC,4.4504,4.4602
2022-04-28,Bancamiga,4.4819,4.5044
2022-04-28,Banesco,4.4775,4.5655
2022-04-28,Banco de Venezuela,4.4523,4.4655
2022-04-28,BBVA Provincial,4.4507,4.5267
2022-04-28,Otras Instituciones,4.481,4.5449
2022-04-27,Banco Nacional de Credito BNC,4.4239,4.4255
2022-04-27,Banesco,4.5385,4.582
2022-04-27,Bancamiga,4.4225,4.4793
2022-04-27,Banco Exterior,4.4408,4.4452
2022-04-27,Banco Mercantil,4.4597,4.5895
2022-04-27,Otras Instituciones,4.427,4.4716
2022-04-26,Banco Nacional de Credito BNC,4.4276,4.4375
2022-04-26,Banesco,4.4124,4.4347
2022-04-26,Bancamiga,4.4229,4.4855
2022-04-26,Banco Mercantil,4.457,4.5709
2022-04-26,Otras Instituciones,4.4334,4.4897
2022-04-25,Banco Nacional de Credito BNC,4.4323,4.4342
2022-04-25,BBVA Provincial,4.3968,4.521
2022-04-25,Banco Exterior,4.4622,4.445
2022-04-25,Banesco,4.447,4.5916
2022-04-25,Bancamiga,4.4019,4.4647
2022-04-25,Otras Instituciones,4.4373,4.4849
2022-04-22,Banco Nacional de Credito BNC,4.4262,4.4287
2022-04-22,Bancamiga,4.4212,4.4631
2022-04-22,Banco de Venezuela,4.4267,4.4382
2022-04-22,BBVA Provincial,4.3866,4.5175
2022-04-22,Banco Mercantil,4.4368,4.485
2022-04-22,Otras Instituciones,4.4493,4.483
2022-04-21,Banco Nacional de Credito BNC,4.4212,4.4243
2022-04-21,Bancamiga,4.4079,4.4775
2022-04-21,Banesco,4.4432,4.4718
2022-04-21,BBVA Provincial,4.4285,4.4337
2022-04-21,Otras Instituciones,4.4352,4.5142
2022-04-20,Banco Nacional de Credito BNC,4.4197,4.4258
2022-04-20,Bancamiga,4.4123,4.4888
2022-04-20,Banesco,4.4125,4.4373
2022-04-20,Banco Exterior,4.5419,4.5473
2022-04-20,Otras Instituciones,4.4264,4.5105
2022-04-18,Banco Nacional de Credito BNC,4.4167,4.4225
2022-04-18,Banesco,4.4428,4.4768
2022-04-18,Bancamiga,4.4252,4.4581
2022-04-18,Banco Mercantil,4.4513,4.5716
2022-04-18,Otras Instituciones,4.4203,4.4565
2022-04-13,Banco Nacional de Credito BNC,4.4199,4.4229
2022-04-13,Banesco,4.4458,4.4469
2022-04-13,Bancamiga,4.413,4.4725
2022-04-13,Banco Mercantil,4.4672,4.5125
2022-04-13,Otras Instituciones,4.4135,4.4899
2022-04-12,Banco Nacional de Credito BNC,4.4107,4.4197
2022-04-12,BBVA Provincial,4.4137,4.5309
2022-04-12,Banesco,4.4432,4.4586
2022-04-12,Bancamiga,4.3997,4.4527
2022-04-12,Otras Instituciones,4.403,4.4845
2022-04-11,Banco Nacional de Credito BNC,4.4068,4.4123
2022-04-11,Banesco,4.4139,4.4471
2022-04-11,Bancamiga,4.4084,4.4433
2022-04-11,BBVA Provincial,4.4102,4.503
2022-04-11,Banco Mercantil,4.4221,4.4789
2022-04-11,Otras Instituciones,4.4108,4.4498
2022-04-08,Banco Nacional de Credito BNC,4.4029,4.4078
2022-04-08,Bancamiga,4.3611,4.3916
2022-04-08,Banco Mercantil,4.4439,4.5289
2022-04-08,BBVA Provincial,4.3651,4.4999
2022-04-08,Banesco,4.4424,4.4831
2022-04-08,Otras Instituciones,4.4322,4.4529
2022-04-07,Banco Nacional de Credito BNC,4.4001,4.4081
2022-04-07,Bancamiga,4.4117,4.4424
2022-04-07,BBVA Provincial,4.3703,4.4869
2022-04-07,Banesco,4.4529,4.4746
2022-04-07,Otras Instituciones,4.4077,4.4449
2022-04-06,Banco Nacional de Credito BNC,4.3824,4.4065
2022-04-06,Bancamiga,4.3879,4.4118
2022-04-06,BBVA Provincial,4.3761,4.4568
2022-04-06,Banco Mercantil,4.4014,4.4678
2022-04-06,Banesco,4.4126,4.4754
2022-04-06,Otras Instituciones,4.4043,4.4563
2022-04-05,Bancamiga,4.4091,4.4427
2022-04-05,Banesco,4.3861,4.4118
2022-04-05,BBVA Provincial,4.385,4.467
2022-04-05,Banco Mercantil,4.404,4.4622
2022-04-05,Banco Exterior,4.4098,4.4693
2022-04-05,Otras Instituciones,4.3805,4.4347
2022-04-04,Bancamiga,4.4032,4.4425
2022-04-04,Banesco,4.4184,4.4422
2022-04-04,Banco Exterior,4.4335,4.4677
2022-04-04,Banco Nacional de Credito BNC,4.3554,4.3999
2022-04-04,BBVA Provincial,4.3603,4.4341
2022-04-04,Otras Instituciones,4.3712,4.4411
2022-04-01,Banesco,4.396,4.4575
2022-04-01,Banco Nacional de Credito BNC,4.3321,4.403
2022-04-01,BBVA Provincial,4.4026,4.4826
2022-04-01,Bancamiga,4.3577,4.4133
2022-04-01,Banplus,4.3271,4.4525
2022-04-01,Otras Instituciones,4.3711,4.428
2022-03-31,Banco Nacional de Credito BNC,4.3733,4.3773
2022-03-31,Banco de Venezuela,4.3604,4.3726
2022-03-31,Bancamiga,4.3406,4.4055
2022-03-31,Banesco,4.3652,4.4287
2022-03-31,Banplus,4.3177,4.4493
2022-03-31,Otras Instituciones,4.3655,4.4165
2022-03-30,Banco Nacional de Credito BNC,4.3039,4.3602
2022-03-30,BBVA Provincial,4.3479,4.4181
2022-03-30,Banesco,4.3443,4.3818
2022-03-30,Bancamiga,4.3138,4.3835
2022-03-30,Banco Mercantil,4.3494,4.3995
2022-03-30,Otras Instituciones,4.3594,4.4492
2022-03-29,Banesco,4.354,4.3879
2022-03-29,Banco Nacional de Credito BNC,4.318,4.3611
2022-03-29,Banco Mercantil,4.3584,4.4383
2022-03-29,Banco Exterior,4.3732,4.3803
2022-03-29,Bancamiga,4.3834,4.4773
2022-03-29,Otras Instituciones,4.3357,4.38
2022-03-28,Bancamiga,4.3741,4.3928
2022-03-28,Banesco,4.3486,4.4072
2022-03-28,Banco Exterior,4.4137,4.3827
2022-03-28,Banco Nacional de Credito BNC,4.3005,4.3599
2022-03-28,BBVA Provincial,4.3228,4.3592
2022-03-28,Otras Instituciones,4.3427,4.3848
2022-03-25,Bancamiga,4.3507,4.3802
2022-03-25,Banesco,4.3474,4.4301
2022-03-25,Banco Nacional de Credito BNC,4.2824,4.3482
2022-03-25,BBVA Provincial,4.3302,4.3998
2022-03-25,Banco Mercantil,4.34,4.3585
2022-03-25,Otras Instituciones,4.3508,4.3494
2022-03-24,Bancamiga,4.3462,4.3631
2022-03-24,BBVA Provincial,4.322,4.3724
2022-03-24,Banesco,4.3368,4.3576
2022-03-24,Banco Nacional de Credito BNC,4.256,4.3004
2022-03-24,Otras Instituciones,4.3266,4.3799
2022-03-23,BBVA Provincial,4.324,4.3793
2022-03-23,Banesco,4.2991,4.3066
2022-03-23,Banco Nacional de Credito BNC,4.2682,4.3
2022-03-23,Bancamiga,4.2097,4.2978
2022-03-23,Otras Instituciones,4.3237,4.3777
2022-03-22,BBVA Provincial,4.2506,4.381
2022-03-22,Banesco,4.2931,4.3017
2022-03-22,Banco Nacional de Credito BNC,4.265,4.3043
2022-03-22,Banplus,4.2413,4.3964
2022-03-22,Bancamiga,4.2822,4.3801
2022-03-22,Otras Instituciones,4.3134,4.3332
2022-03-21,Banesco,4.2849,4.3211
2022-03-21,BBVA Provincial,4.2554,4.3648
2022-03-21,Banco Nacional de Credito BNC,4.2691,4.3
2022-03-21,Bancamiga,4.2391,4.3152
2022-03-21,Banco Exterior,4.3021,4.3077
2022-03-21,Otras Instituciones,4.2924,4.3422
2022-03-18,Banesco,4.2951,4.3216
2022-03-18,Bancamiga,4.243,4.2815
2022-03-18,Banco Nacional de Credito BNC,4.2734,4.3257
2022-03-18,BBVA Provincial,4.267,4.3899
2022-03-18,Banplus,4.2957,4.4001
2022-03-18,Otras Instituciones,4.3262,4.3206
2022-03-17,Banco Nacional de Credito BNC,4.2382,4.2963
2022-03-17,Banesco,4.3108,4.3596
2022-03-17,Bancamiga,4.2638,4.3151
2022-03-17,BBVA Provincial,4.2503,4.3449
2022-03-17,Otras Instituciones,4.3035,4.3274
2022-03-16,Bancamiga,4.2246,4.2597
2022-03-16,Banco Nacional de Credito BNC,4.2143,4.3054
2022-03-16,Banesco,4.354,4.394
2022-03-16,BBVA Provincial,4.2275,4.2996
2022-03-16,Banco Mercantil,4.2935,4.3827
2022-03-16,Otras Instituciones,4.2882,4.3076
2022-03-15,Bancamiga,4.1811,4.1902
2022-03-15,BBVA Provincial,4.2207,4.3143
2022-03-15,Banesco,4.3536,4.3754
2022-03-15,Banco Nacional de Credito BNC,4.21,4.2789
2022-03-15,BanCaribe,4.2794,4.3164
2022-03-15,Otras Instituciones,4.2669,4.2961
2022-03-14,Banesco,4.296,4.3008
2022-03-14,Bancamiga,4.1502,4.1714
2022-03-14,Banco Nacional de Credito BNC,4.2018,4.2207
2022-03-14,Banplus,4.2662,4.3537
2022-03-14,Banco Exterior,4.2706,4.2782
2022-03-14,Otras Instituciones,4.2191,4.2976
2022-03-11,Bancamiga,4.0847,4.0997
2022-03-11,BBVA Provincial,4.3004,4.3309
2022-03-11,Banesco,4.3189,4.3289
2022-03-11,Banco Nacional de Credito BNC,4.3067,4.3315
2022-03-11,Banco Mercantil,4.3278,4.359
2022-03-11,Otras Instituciones,4.3142,4.3517
2022-03-10,Banesco,4.328,4.3384
2022-03-10,BBVA Provincial,4.2828,4.342
2022-03-10,Bancamiga,4.3232,4.3635
2022-03-10,Banco Nacional de Credito BNC,4.3019,4.3345
2022-03-10,Otras Instituciones,4.3199,4.3762
2022-03-09,BBVA Provincial,4.2851,4.3509
2022-03-09,Banco Nacional de Credito BNC,4.3001,4.356
2022-03-09,Banesco,4.3217,4.3331
2022-03-09,Banplus,4.284,4.3913
2022-03-09,Banco Mercantil,4.3241,4.3347
2022-03-09,Otras Instituciones,4.3142,4.346
2022-03-08,Banesco,4.3256,4.3317
2022-03-08,Bancamiga,4.3162,4.3402
2022-03-08,Banco Nacional de Credito BNC,4.3128,4.3325
2022-03-08,BBVA Provincial,4.2824,4.3619
2022-03-08,Banplus,4.2598,4.3776
2022-03-08,Otras Instituciones,4.3199,4.3621
2022-03-07,BBVA Provincial,4.2848,4.3636
2022-03-07,Banesco,4.3336,4.3622
2022-03-07,Banco Nacional de Credito BNC,4.3127,4.32
